order_id,order_date,year,month_num,month_name,customer_segment,customer_name,customer_commune,sales_channel,sales_rep,product_line,sku,cut_type,vendor_name,kilos_sold,planned_kilos,unit_price_clp_per_kg,gross_sales_clp,discount_pct,discount_value_clp,return_pct,returns_value_clp,net_sales_clp,raw_material_cost_clp,process_cost_clp,packaging_cost_clp,waste_pct,waste_cost_clp,logistics_cost_clp,admin_cost_clp,total_cost_clp,gross_margin_clp,operating_margin_clp,delivery_on_time_flag,fill_rate_pct,promo_flag,payment_term_days,route_day,temperature_incident_flag,stockout_flag,claim_flag
OC-10363,2025-05-27,2025,5,Mayo,Retail,Supermercado Andino,Puente Alto,Convenio,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,,468.5,505.9,5602.99,2624999,0.0,0,0.011,28946,2596053,1837635,202585,90393,0.0297,54625,105690,33179,2324108,410814,271945,1,0.926,0,45,martes,0,0,0
OC-10364,2025-05-03,2025,5,Mayo,Retail,Cadena Vecina,Lo Prado,Sala,Javiera Soto,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,462.5,514.3,4904.97,2268550,0.0,0,0.0162,36705,2231845,1628523,103054,39246,0.025,40733,185318,25719,2022593,420289,209252,1,0.8992,0,60,miercoles,0,1,0
OC-10365,2025-05-01,2025,5,Mayo,Pyme,Fiambreria La 10,Lo Prado,Ruta Comercial,Felipe Morales,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,44.9,47.9,5340.36,239782,0.0,0,0.0069,1651,238132,171486,10240,3679,0.0206,3534,31307,8372,228619,49192,9513,1,0.9366,0,15,miercoles,0,0,0
OC-10366,2025-05-14,2025,5,Mayo,Retail,Cadena Vecina,Puente Alto,Sala,Camila Rojas,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Frigorifico Sur,645.8,717.4,4966.31,3207244,0.05,160362,0.0151,45949,3000933,2274344,212329,52551,0.0271,61528,184208,36628,2821587,400181,179345,1,0.9002,1,15,lunes,0,0,0
OC-10367,2025-05-14,2025,5,Mayo,Pyme,Emporio La Reina,Providencia,Venta Directa,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,278.3,280.3,5390.79,1500256,0.0,0,0.014,21043,1479213,976214,75629,45491,0.0194,18940,22138,12478,1150890,362938,328323,1,0.9927,0,15,miercoles,0,0,0
OC-10368,2025-05-07,2025,5,Mayo,Retail,Cadena Vecina,Pudahuel,Sala,Felipe Morales,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Carnes del Valle,483.5,521.8,5504.33,2661343,0.0,0,0.0091,24216,2637127,1986281,199328,85255,0.0051,10171,109591,36284,2426910,356092,210217,1,0.9266,0,30,viernes,0,0,0
OC-10369,2025-05-08,2025,5,Mayo,Pyme,Alimentos San Damian,San Bernardo,Ruta Comercial,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,182.5,194.3,5393.12,984244,0.0,0,0.0194,19130,965114,684074,58861,29352,0.0268,18307,31722,11847,834164,174520,130950,1,0.9392,0,7,lunes,0,0,0
OC-10370,2025-05-15,2025,5,Mayo,Retail,Retail Cordillera,Pudahuel,Convenio,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,431.0,472.7,6591.54,2840955,0.0,0,0.0035,9908,2831046,1993208,195231,102951,0.0233,46541,192690,37411,2568032,493116,263014,1,0.9119,0,7,martes,0,0,0
OC-10371,2025-05-16,2025,5,Mayo,Pyme,Fiambreria La 10,Lo Prado,Ruta Comercial,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,184.1,195.5,7002.21,1289107,0.0,0,0.0501,64546,1224560,774374,60373,40158,0.0303,23441,26644,11278,936268,326214,288292,1,0.9417,0,7,miercoles,0,1,0
OC-10372,2025-05-20,2025,5,Mayo,Retail,Cadena Vecina,Las Condes,Sala,Javiera Soto,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,620.6,662.0,6264.71,3887880,0.0,0,0.01,38722,3849158,2579868,168938,124421,0.0196,50439,94885,34090,3052641,925492,796516,1,0.9375,0,45,jueves,0,0,0
OC-10373,2025-05-24,2025,5,Mayo,Pyme,Fiambreria La 10,Penalolen,Ruta Comercial,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,179.9,197.6,6929.15,1246555,0.0,0,0.0114,14254,1232300,806399,56778,39553,0.0204,16468,32287,5656,957140,313103,275160,1,0.9102,0,0,martes,0,0,0
OC-10374,2025-05-28,2025,5,Mayo,Retail,Supermercado Andino,Huechuraba,Mayorista Retail,Javiera Soto,Marinados,Plateada a la Chilena 1kg,Plateada,Frigorifico Sur,670.2,725.6,6428.49,4308371,0.0,0,0.0092,39426,4268944,3164079,232025,159345,0.0131,41599,248785,37741,3883574,671896,385371,1,0.9237,0,15,martes,0,0,0
OC-10375,2025-05-18,2025,5,Mayo,Pyme,Alimentos San Damian,Cerrillos,Venta Directa,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,AgroCarnes Chile,235.0,262.1,5638.62,1325076,0.0,0,0.018,23842,1301234,894992,65795,41304,0.0243,21715,47366,10170,1081342,277428,219892,1,0.8965,0,0,lunes,0,0,1
OC-10376,2025-05-09,2025,5,Mayo,Pyme,Carniceria Don Mateo,Estacion Central,Venta Directa,Daniela Araya,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Frigorifico Sur,235.5,251.8,5235.27,1232905,0.0,0,0.024,29638,1203268,876392,47259,19074,0.0135,11802,58940,15556,1029024,248740,174244,1,0.9355,0,0,viernes,0,0,0
OC-10377,2025-05-09,2025,5,Mayo,Retail,Distribuidora Alameda,Pudahuel,Mayorista Retail,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,776.3,787.2,5515.86,4281960,0.0,0,0.0031,13367,4268593,3124907,281664,142502,0.0125,39151,192998,26514,3807737,680369,460856,1,0.9862,0,7,viernes,0,0,0
OC-10378,2025-05-25,2025,5,Mayo,Retail,Retail Cordillera,Quilicura,Sala,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Proteina Austral,814.2,825.5,5568.0,4533858,0.0,0,0.006,27104,4506754,3322643,343191,155067,0.0268,89155,195014,21932,4127001,596699,379753,1,0.9863,0,30,martes,0,0,0
OC-10379,2025-05-20,2025,5,Mayo,Pyme,Carniceria Don Mateo,Cerrillos,Venta Directa,Javiera Soto,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,183.9,197.7,5405.96,994156,0.0,0,0.0105,10437,983719,689978,67076,31630,0.0201,13844,15780,7803,826111,181191,157608,1,0.9303,0,30,lunes,0,0,0
OC-10380,2025-05-31,2025,5,Mayo,Retail,Supermercado Andino,Recoleta,Convenio,Felipe Morales,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,295.7,322.8,6505.23,1923598,0.0,0,0.0171,32850,1890748,1273925,130675,68879,0.0136,17264,182541,24811,1698094,400005,192654,1,0.916,0,15,viernes,0,0,0
OC-10381,2025-05-29,2025,5,Mayo,Pyme,Carniceria Don Mateo,La Cisterna,WhatsApp Comercial,Camila Rojas,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,305.9,329.0,6444.91,1971497,0.0,0,0.0246,48501,1922995,1253002,132100,61105,0.0037,4651,36924,4391,1492173,472137,430822,1,0.9297,0,7,martes,0,0,0
OC-10382,2025-05-28,2025,5,Mayo,Retail,Minimarket CentroSur,Providencia,Mayorista Retail,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,891.0,926.8,4956.22,4415995,0.0,0,0.0103,45653,4370342,3352976,408475,151541,0.0242,81010,107993,39100,4141095,376339,229246,1,0.9614,0,7,miercoles,0,0,0
OC-10383,2025-05-02,2025,5,Mayo,Pyme,Abastos Franklin,Huechuraba,Ruta Comercial,Felipe Morales,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,79.5,80.4,5352.0,425484,0.0,0,0.0105,4488,420996,306237,38509,14604,0.0201,6142,34782,9168,409442,55504,11554,1,0.9891,0,0,miercoles,1,0,0
OC-10384,2025-05-04,2025,5,Mayo,Retail,Distribuidora Alameda,La Florida,Mayorista Retail,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Frigorifico Sur,863.6,899.3,5907.02,5101306,0.03,153039,0.012,59429,4888838,3577077,339789,185048,0.0189,67645,290816,39766,4500141,719280,388698,1,0.9602,1,30,viernes,0,0,0
OC-10385,2025-05-07,2025,5,Mayo,Retail,Distribuidora Alameda,Las Condes,Mayorista Retail,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,777.9,787.5,4748.54,3693888,0.0,0,0.0107,39500,3654389,2877967,217399,65056,0.0043,12353,265809,40075,3478659,481614,175730,1,0.9879,0,45,viernes,0,0,0
OC-10386,2025-05-16,2025,5,Mayo,Pyme,Emporio La Reina,Cerrillos,WhatsApp Comercial,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,187.6,199.8,5311.93,996518,0.0,0,0.0275,27388,969130,671714,86816,30539,0.0065,4397,45754,15719,854939,175664,114191,1,0.9391,0,30,miercoles,1,0,0
OC-10387,2025-05-19,2025,5,Mayo,Pyme,Fiambreria La 10,San Bernardo,Venta Directa,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Carnes del Valle,147.2,157.9,6883.28,1013219,0.0,0,0.0143,14535,998684,668340,44332,36220,0.0099,6606,40057,13046,808601,243186,190082,1,0.9323,0,15,martes,0,0,0
OC-10388,2025-05-12,2025,5,Mayo,Pyme,Abastos Franklin,Cerrillos,Venta Directa,Daniela Araya,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,92.2,97.6,5881.81,542303,0.0,0,0.0149,8082,534221,353031,38691,17506,0.03,10601,33970,10431,464230,114392,69991,1,0.9442,0,7,miercoles,0,0,0
OC-10389,2025-05-23,2025,5,Mayo,Retail,Retail Cordillera,La Cisterna,Sala,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,232.2,258.2,5026.58,1167173,0.0,0,0.0113,13148,1154025,818995,93080,40793,0.0202,16536,196135,26802,1192339,184623,-38314,1,0.8992,0,30,martes,0,0,0
OC-10390,2025-05-13,2025,5,Mayo,Pyme,Distribuciones Nueva Aurora,Quilicura,Ruta Comercial,Camila Rojas,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,58.4,63.9,7125.23,416113,0.0,0,0.0147,6115,409998,283656,21313,13871,0.0213,6039,36520,7831,369230,85119,40768,1,0.9142,0,30,miercoles,0,0,0
OC-10391,2025-05-21,2025,5,Mayo,Pyme,Comercial Santa Rosa,Puente Alto,WhatsApp Comercial,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,277.2,280.1,7002.19,1941006,0.0,0,0.022,42727,1898279,1214177,89082,64566,0.0247,30014,17448,13799,1429087,500440,469193,1,0.9895,0,7,miercoles,0,0,0
OC-10392,2025-05-23,2025,5,Mayo,Retail,Supermercado Andino,Providencia,Convenio,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Carnes del Valle,729.8,761.4,5542.52,4044930,0.0,0,0.0076,30593,4014337,2851528,296289,133020,0.0,0,113144,37576,3431557,733500,582780,1,0.9585,0,15,miercoles,0,0,0
OC-10393,2025-05-11,2025,5,Mayo,Pyme,Abastos Franklin,La florida,WhatsApp Comercial,Nicolas Perez,Granel HORECA/Pyme,Costillar Granel,Costillar,Frigorifico Sur,,247.8,5258.19,1165214,0.0,0,0.0049,5752,1159463,827475,51552,19095,0.0256,21179,49583,8686,977570,240162,181893,1,0.8943,0,15,miercoles,0,0,0
OC-10394,2025-05-17,2025,5,Mayo,Retail,Distribuidora Alameda,Estacion Central,Mayorista Retail,,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,665.7,716.6,4934.81,3285101,0.0,0,0.0182,59906,3225194,2407842,259551,117927,0.0141,33978,111350,24576,2955225,405896,269970,1,0.929,0,60,martes,0,0,0
OC-10395,2025-05-07,2025,5,Mayo,Retail,Mercado Capital,Pudahuel,Sala,Nicolas Perez,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,873.5,947.5,5464.67,4773387,0.0,0,0.0111,53030,4720357,3284966,352644,154306,0.0138,45246,222647,19934,4079743,883195,640614,1,0.9219,0,30,viernes,0,0,0
OC-10396,2025-05-13,2025,5,Mayo,Pyme,Abastos Franklin,Las Condes,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,258.2,263.0,6231.93,1609084,0.0,0,0.0219,35249,1573834,1048180,106240,45968,0.0101,10581,46491,5819,1263279,362865,310555,1,0.9817,0,0,miercoles,0,0,0
OC-10397,2025-05-14,2025,5,Mayo,Pyme,Distribuciones Nueva Aurora,Recoleta,WhatsApp Comercial,Camila Rojas,Marinados,Plateada a la Chilena 1kg,Plateada,AgroCarnes Chile,201.0,215.6,6939.36,1394812,0.0,0,0.0188,26183,1368629,906187,102068,45215,0.0291,26407,37024,5711,1122611,288753,246018,1,0.9325,0,7,viernes,0,0,0
OC-10398,2025-05-13,2025,5,Mayo,Pyme,Distribuciones Nueva Aurora,San Bernardo,Venta Directa,Nicolas Perez,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,167.9,185.6,7008.26,1176688,0.0,0,0.0081,9548,1167140,808667,81355,39165,0.0195,15803,14280,4621,963891,222151,203249,1,0.9046,0,0,martes,1,0,0
OC-10399,2025-05-01,2025,5,Mayo,Retail,Distribuidora Alameda,Puente Alto,Sala,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,AgroCarnes Chile,596.1,611.2,5875.98,3502674,0.03,105080,0.0134,45551,3352043,2314902,249850,106260,0.0105,24214,242071,35679,2972975,656818,379068,1,0.9754,1,15,lunes,0,0,0
OC-10400,2025-05-30,2025,5,Mayo,Pyme,Alimentos San Damian,Quilicura,Venta Directa,Javiera Soto,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,AgroCarnes Chile,69.8,75.3,5633.01,393184,0.0,0,0.0161,6324,386860,279318,18820,12672,0.0268,7497,45258,11746,375312,68553,11548,1,0.9266,0,0,lunes,0,0,0
OC-10401,2025-05-05,2025,5,Mayo,Pyme,Fiambreria La 10,Recoleta,Ruta Comercial,Felipe Morales,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,199.0,217.5,6651.99,1323746,0.0,0,0.0216,28536,1295211,872066,81173,41014,0.0198,17303,61552,8268,1081376,283654,213834,1,0.9148,0,15,viernes,0,0,0
OC-10402,2025-05-12,2025,5,Mayo,Retail,Cadena Vecina,Huechuraba,Sala,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,550.2,571.3,5506.74,3029810,0.0,0,0.0158,47782,2982028,2193895,161647,106184,0.0292,64167,114291,34329,2674513,456135,307515,1,0.9631,0,7,lunes,0,0,0
OC-10403,2025-05-10,2025,5,Mayo,Retail,Supermercado Andino,La Cisterna,Mayorista Retail,Felipe Morales,Congelados,Baby Back Ribs 1kg,Costillar,Frigorifico Sur,289.4,308.6,6905.82,1998544,0.0,0,0.0177,35378,1963167,1442013,113933,64245,0.0228,32908,88142,39649,1780890,310069,182277,1,0.9377,0,60,lunes,0,0,0
OC-10404,2025-05-08,2025,5,Mayo,Pyme,Carniceria Don Mateo,Maipu,WhatsApp Comercial,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,AgroCarnes Chile,187.7,202.9,6237.68,1170812,0.0,0,0.0182,21348,1149464,721919,58394,32714,0.0167,12034,52185,7340,884586,324403,264878,1,0.9249,0,0,miercoles,0,0,0
OC-10405,2025-05-12,2025,5,Mayo,Retail,Cadena Vecina,San Bernardo,Mayorista Retail,Camila Rojas,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Proteina Austral,631.4,640.8,5747.0,3628405,0.0,0,0.0147,53417,3574988,2570641,288124,120945,0.0158,40722,170606,18936,3209974,554556,365014,1,0.9853,0,60,lunes,0,0,0
OC-10406,2025-05-30,2025,5,Mayo,Pyme,Emporio La Reina,Recoleta,Venta Directa,Felipe Morales,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,220.1,245.3,4967.08,1093255,0.0,0,0.023,25110,1068145,806548,44964,18470,0.028,22603,24149,4613,921347,175560,146798,1,0.8974,0,30,martes,0,0,0
OC-10407,2025-05-29,2025,5,Mayo,Pyme,Alimentos San Damian,Providencia,Ruta Comercial,Nicolas Perez,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,282.0,313.5,5358.2,1511014,0.0,0,0.0207,31222,1479792,1054621,122104,47881,0.0236,24926,38016,10317,1297866,230259,181926,1,0.8995,0,30,martes,0,0,0
OC-10408,2025-05-18,2025,5,Mayo,Pyme,Carniceria Don Mateo,Penalolen,Venta Directa,Nicolas Perez,Marinados,Plateada a la Chilena 1kg,Plateada,Frigorifico Sur,207.6,219.4,7045.68,1462684,0.0,0,0.021,30785,1431899,874175,63291,48458,0.0131,11493,30450,9697,1037565,434481,394334,1,0.9463,0,0,lunes,0,0,0
OC-10409,2025-05-22,2025,5,Mayo,Retail,Cadena Vecina,Penalolen,Convenio,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,393.7,404.3,4602.82,1812131,0.0,0,0.0168,30441,1781690,1410042,88478,31449,0.0284,40076,96478,40938,1707462,211645,74229,1,0.9738,0,45,martes,0,1,0
OC-10410,2025-05-03,2025,5,Mayo,Pyme,Pyme Sabores del Barrio,Recoleta,Venta Directa,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Carnes del Valle,66.9,72.5,5593.4,374199,0.0,0,0.0139,5201,368998,245346,34225,12707,0.0176,4322,19351,14845,330797,72397,38201,1,0.9228,0,7,viernes,0,0,0
OC-10411,2025-05-23,2025,5,Mayo,Pyme,Distribuciones Nueva Aurora,La Florida,WhatsApp Comercial,Camila Rojas,Marinados,Costillar a la Chilena 1kg,Costillar,Proteina Austral,89.1,94.4,6574.77,585812,0.0,0,0.0255,14967,570845,400838,39390,20566,0.0179,7159,12020,6524,486497,102892,84349,1,0.9439,0,15,miercoles,0,0,0
OC-10412,2025-05-19,2025,5,Mayo,Pyme,Fiambreria La 10,Providencia,Ruta Comercial,Daniela Araya,Granel HORECA/Pyme,Costillar Granel,Costillar,Proteina Austral,185.6,199.6,5451.96,1011884,0.0,0,0.0196,19864,992020,694265,61125,16320,0.0247,17130,48047,14572,851459,203179,140561,1,0.9301,0,30,viernes,0,0,0
OC-10413,2025-05-08,2025,5,Mayo,Pyme,Carniceria Don Mateo,La florida,Venta Directa,Daniela Araya,Congelados,Baby Back Ribs 1kg,Costillar,Proteina Austral,134.2,138.4,7144.84,958837,0.1,95884,0.0152,13091,849863,623832,45862,31199,0.0016,1026,15418,4758,722095,147944,127768,1,0.9698,1,15,martes,0,0,0
OC-10414,2025-05-09,2025,5,Mayo,Pyme,Pyme Sabores del Barrio,Maipu,WhatsApp Comercial,Javiera Soto,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Proteina Austral,265.1,272.8,6259.28,1659336,0.0,0,0.0194,32186,1627150,1168707,135423,53615,0.0236,27592,58061,9988,1453387,241812,173763,1,0.9717,0,7,jueves,0,0,0
OC-10415,2025-05-05,2025,5,Mayo,Pyme,Pyme Sabores del Barrio,Quilicura,Venta Directa,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,,290.2,307.7,5621.03,1631223,0.0,0,0.0084,13682,1617542,1078011,88798,53547,0.023,24746,59995,12170,1317266,372440,300275,0,0.943,0,0,lunes,0,0,0
OC-10416,2025-05-15,2025,5,Mayo,Pyme,Emporio La Reina,Santiago,WhatsApp Comercial,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Frigorifico Sur,226.2,246.6,7024.32,1588900,0.03,47667,0.0208,32105,1509128,1041450,86967,49234,0.0313,32561,45037,9181,1264428,298917,244699,1,0.9172,1,15,viernes,0,0,0
OC-10417,2025-05-21,2025,5,Mayo,Pyme,Comercial Santa Rosa,Providencia,Venta Directa,Felipe Morales,Marinados,Plateada a la Chilena 1kg,Plateada,Frigorifico Sur,175.1,192.2,6473.63,1133532,0.0,0,0.0271,30735,1102797,807103,73514,40516,0.0292,23534,22020,14826,981513,158131,121285,1,0.9109,0,15,martes,0,1,0
OC-10418,2025-05-09,2025,5,Mayo,Pyme,Carniceria Don Mateo,Penalolen,Venta Directa,Felipe Morales,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Frigorifico Sur,149.1,162.3,5423.29,808612,0.0,0,0.0257,20806,787806,561980,72923,23862,0.0289,16224,49645,7000,731634,112817,56172,1,0.9184,0,30,miercoles,0,0,0
OC-10419,2025-05-20,2025,5,Mayo,Pyme,Emporio La Reina,Pudahuel,Ruta Comercial,Daniela Araya,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,AgroCarnes Chile,156.4,168.1,4745.86,742253,0.0,0,0.0271,20104,722149,559152,50744,12531,0.0171,9547,42782,11857,686612,90175,35537,1,0.9305,0,0,miercoles,0,0,0
OC-10420,2025-05-09,2025,5,Mayo,Retail,Supermercado Andino,Penalolen,Sala,Daniela Araya,Cerdo Fresco,Pulpa Pierna 1kg,Pulpa,Frigorifico Sur,342.2,349.3,5246.38,1795311,0.0,0,0.0148,26538,1768773,1341145,91649,64700,0.0243,32564,138304,31679,1700042,238715,68731,1,0.9797,0,7,lunes,0,0,1
OC-10421,2025-05-04,2025,5,Mayo,Retail,Retail Cordillera,Lo Prado,Convenio,Nicolas Perez,Congelados,Chuleta Vetada Congelada 1kg,Chuleta,Carnes del Valle,232.2,253.1,6010.19,1395567,0.0,0,0.0067,9406,1386160,1008856,65507,48822,0.0,0,171285,24887,1319357,262975,66804,1,0.9173,0,7,lunes,1,0,0
OC-10422,2025-05-11,2025,5,Mayo,Retail,Distribuidora Alameda,Penalolen,Convenio,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,683.0,727.4,5901.92,4031012,0.07,282171,0.009,33861,3714980,2619169,326876,133832,0.0278,72891,208432,27517,3388716,562213,326264,1,0.939,1,45,lunes,0,1,0
OC-10423,2025-05-17,2025,5,Mayo,Retail,Minimarket CentroSur,Peñalolen,Convenio,Nicolas Perez,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,Carnes del Valle,515.3,538.6,5303.32,2732800,0.0,0,0.0129,35230,2697570,1837583,213207,84244,0.011,20219,172906,28100,2356259,542317,341311,1,0.9567,0,30,jueves,0,0,0
OC-10424,2025-05-12,2025,5,Mayo,Retail,Minimarket CentroSur,Pudahuel,Mayorista Retail,Felipe Morales,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,475.9,498.9,4713.35,2243085,0.05,112154,0.015,31874,2099056,1702442,143538,38734,0.0182,30918,152408,33519,2101559,183424,-2503,1,0.9539,1,60,viernes,0,1,0
OC-10425,2025-05-27,2025,5,Mayo,Retail,Minimarket CentroSur,La Cisterna,Mayorista Retail,Nicolas Perez,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,457.3,482.5,4553.63,2082374,0.0,0,0.0063,13182,2069192,1544274,112451,38451,0.0281,43397,207748,21204,1967526,330619,101667,1,0.9478,0,60,viernes,0,0,0
OC-10426,2025-05-05,2025,5,Mayo,Retail,Retail Cordillera,Las Condes,Mayorista Retail,Javiera Soto,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Frigorifico Sur,270.8,297.0,5657.14,1531953,0.05,76598,0.0085,12347,1443008,1034447,78587,49327,0.0327,33858,193718,35362,1425299,246788,17709,1,0.9117,1,15,jueves,0,0,0
OC-10427,2025-05-19,2025,5,Mayo,Pyme,Comercial Santa Rosa,Pudahuel,Ruta Comercial,Felipe Morales,Granel HORECA/Pyme,Costillar Granel,Costillar,Carnes del Valle,154.8,168.4,5055.52,782594,0.0,0,0.013,10140,772454,571925,32262,12774,0.0133,7605,50723,5842,681131,147888,91323,1,0.9192,0,0,lunes,0,1,0
OC-10428,2025-05-28,2025,5,Mayo,Retail,Retail Cordillera,Las Condes,Mayorista Retail,Javiera Soto,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,431.8,473.3,7173.17,3097374,0.0,0,0.0094,29139,3068236,2018050,145901,101984,0.0102,20621,223729,27891,2538177,781680,530059,1,0.9124,0,45,jueves,0,0,0
OC-10429,2025-05-29,2025,5,Mayo,Pyme,Carniceria Don Mateo,Maipu,Ruta Comercial,Felipe Morales,Congelados,Baby Back Ribs 1kg,Costillar,AgroCarnes Chile,60.7,62.8,7437.22,451439,0.0,0,0.0197,8899,442541,301823,30639,13571,0.0177,5343,45609,11416,408401,91164,34139,1,0.9658,0,15,martes,0,0,0
OC-10430,2025-05-01,2025,5,Mayo,Retail,Distribuidora Alameda,La Cisterna,Convenio,Camila Rojas,Cerdo Fresco,Chuleta Centro 1kg,Chuleta,AgroCarnes Chile,541.6,560.0,5314.27,2878209,0.0,0,0.0251,72304,2805905,1996821,237471,89416,0.0287,57316,100104,20907,2502035,424881,303869,1,0.9672,0,60,lunes,0,0,0
OC-10431,2025-05-25,2025,5,Mayo,Retail,Cadena Vecina,Puente Alto,Mayorista Retail,Daniela Araya,Marinados,Plateada a la Chilena 1kg,Plateada,Carnes del Valle,376.2,391.4,6177.52,2323982,0.02,46480,0.0116,26324,2251178,1594581,150901,85934,0.0096,15337,117594,21983,1986329,404426,264849,0,0.9612,1,60,miercoles,0,0,0
OC-10432,2025-05-16,2025,5,Mayo,Retail,Cadena Vecina,Maipú,Convenio,Javiera Soto,Granel HORECA/Pyme,Pulpa Pierna Granel,Pulpa,Carnes del Valle,853.0,899.9,4969.34,4238850,0.0,0,0.0165,69948,4168902,2967476,245531,72224,0.0231,68416,197504,33003,3584154,815255,584748,1,0.9479,0,7,jueves,0,0,0
OC-10433,2025-05-26,2025,5,Mayo,Retail,Mercado Capital,San Bernardo,Convenio,Camila Rojas,Marinados,Costillar a la Chilena 1kg,Costillar,Frigorifico Sur,378.6,418.9,6016.33,2277784,0.0,0,0.0102,23166,2254618,1675572,192844,83850,0.0233,39053,189080,30929,2211327,263300,43291,1,0.9039,0,7,miercoles,0,0,0
OC-10434,2025-05-06,2025,5,Mayo,Pyme,Emporio La Reina,La florida,Ruta Comercial,,Marinados,Plateada a la Chilena 1kg,Plateada,Proteina Austral,101.9,103.3,6686.58,681362,0.0,0,0.0197,13439,667924,442171,52546,24000,0.0148,6539,48989,5920,580166,142667,87758,0,0.9864,0,7,lunes,0,0,0
OC-10435,2025-05-14,2025,5,Mayo,Retail,Supermercado Andino,La Cisterna,Convenio,Felipe Morales,Cerdo Fresco,Costillar Tradicional 900g,Costillar,Carnes del Valle,263.4,287.8,5653.32,1489084,0.0,0,0.0087,12982,1476101,1019723,115788,48037,0.0139,14169,115551,31866,1345134,278384,130968,1,0.9151,0,60,jueves,0,0,0
